delivery_id,driver_id,pickup_datetime,dropoff_datetime,distance_km,duration_min,order_value,fare,surge_multiplier,platform_fee_rate,tip,driver_payout,rating,cancelled,city
DEL003229,D0115,2024-07-17 21:36:00,2024-07-17 21:51:00,2.199,15,18.63,8.05,1.0,0.294,0.94,6.62,4.5,0,Phoenix
DEL003230,D0057,2024-07-05 10:49:02,2024-07-05 11:03:02,2.436,14,37.22,7.13,1.0,0.297,5.77,10.78,4.3,0,Phoenix
DEL003231,D0174,2024-07-10 18:24:36,2024-07-10 18:49:36,3.493,25,19.44,12.22,1.0,0.291,3.63,12.29,4.1,0,Houston
DEL003232,D0188,2024-07-19 16:11:07,2024-07-19 16:20:07,1.417,9,9.46,5.14,1.0,0.274,0.0,3.73,4.7,0,Houston
DEL003233,D0040,2024-07-14 19:50:07,2024-07-14 20:35:07,8.641,45,46.67,29.44,1.36,0.299,5.44,26.08,4.0,0,Chicago
DEL003234,D0142,2024-07-04 15:00:29,2024-07-04 15:11:29,1.984,11,18.67,7.58,1.0,0.16,2.02,8.39,4.7,0,Chicago
DEL003235,D0182,2024-07-08 20:48:19,2024-07-08 20:51:19,1.227,3,21.08,4.5,1.0,0.25,0.0,3.38,4.9,0,Los Angeles
DEL003236,D0058,2024-07-09 13:05:41,2024-07-09 13:26:41,3.814,21,39.26,11.0,1.0,0.19,3.18,12.09,4.4,0,Houston
DEL003237,D0078,2024-07-29 12:05:09,2024-07-29 12:14:09,0.31,9,15.39,10.19,1.84,0.193,0.0,8.22,4.2,0,New York
DEL003238,D0086,2024-07-01 18:19:47,2024-07-01 18:38:47,3.136,19,14.21,9.97,1.0,0.185,0.0,8.13,4.8,0,Phoenix
DEL003239,D0108,2024-07-09 13:01:13,2024-07-09 13:06:13,1.573,5,23.31,4.43,1.0,0.185,2.69,6.3,4.1,0,New York
DEL003240,D0105,2024-07-16 05:59:08,2024-07-16 06:20:08,2.587,21,9.23,10.03,1.0,0.205,0.57,8.54,4.6,0,Houston
DEL003241,D0001,2024-07-15 19:01:43,2024-07-15 19:09:43,0.965,8,17.64,5.06,1.0,0.163,0.0,4.24,4.6,0,New York
DEL003242,D0179,2024-07-18 18:22:07,2024-07-18 18:43:07,4.526,21,30.76,11.5,1.0,0.243,2.49,11.2,4.8,0,Chicago
DEL003243,D0193,2024-07-06 13:59:34,2024-07-06 14:09:34,2.862,10,30.13,8.05,1.0,0.251,0.0,6.03,4.5,0,Houston
DEL003244,D0065,2024-07-21 18:25:48,2024-07-21 18:37:48,1.055,12,17.33,6.09,1.0,0.229,0.0,4.7,4.7,0,Los Angeles
DEL003245,D0048,2024-07-21 12:35:27,2024-07-21 13:04:27,4.495,29,18.74,13.77,1.0,0.191,0.0,11.14,4.7,0,Los Angeles
DEL003246,D0074,2024-07-21 07:29:24,2024-07-21 07:39:24,1.675,10,32.06,8.02,1.33,0.158,0.0,6.75,4.7,0,New York
DEL003247,D0004,2024-07-14 13:16:01,2024-07-14 13:19:01,0.512,3,13.49,4.59,1.0,0.231,2.15,5.68,4.2,0,New York
DEL003248,D0175,2024-07-28 22:36:07,2024-07-28 22:55:07,2.294,19,27.29,9.68,1.0,0.29,2.37,9.24,5.0,0,New York
DEL003249,D0186,2024-07-28 07:27:19,2024-07-28 07:42:19,3.334,15,26.67,8.94,1.0,0.239,1.78,8.58,5.0,0,Los Angeles
DEL003250,D0110,2024-07-26 21:49:57,2024-07-26 22:06:57,5.036,17,9.92,22.7,2.23,0.222,0.68,18.34,4.8,0,Phoenix
DEL003251,D0035,2024-07-31 07:12:50,2024-07-31 07:21:50,0.809,9,5.73,5.82,1.0,0.172,0.74,5.56,5.0,0,New York
DEL003252,D0096,2024-07-25 14:28:02,2024-07-25 14:53:02,4.152,25,24.39,12.91,1.0,0.188,4.85,15.33,5.0,0,Phoenix
DEL003253,D0024,2024-07-26 14:17:27,2024-07-26 14:32:27,1.533,15,14.0,0.0,1.0,0.203,0.0,3.56,,1,Phoenix
DEL003254,D0147,2024-07-04 23:12:47,2024-07-04 23:26:47,3.723,14,23.0,9.38,1.0,0.287,0.0,6.69,4.5,0,New York
DEL003255,D0006,2024-07-01 13:21:00,2024-07-01 13:25:00,1.083,4,11.14,0.0,1.0,0.182,0.0,1.43,,1,New York
DEL003256,D0052,2024-07-02 01:33:24,2024-07-02 01:42:24,0.565,9,17.5,5.35,1.0,0.286,1.23,5.05,4.0,0,Chicago
DEL003257,D0118,2024-07-20 14:37:07,2024-07-20 14:52:07,1.614,15,23.01,7.78,1.0,0.187,4.18,10.51,4.8,0,Los Angeles
DEL003258,D0016,2024-07-28 23:07:16,2024-07-28 23:19:16,1.301,12,21.96,6.81,1.0,0.195,0.0,5.48,4.9,0,Los Angeles
DEL003259,D0151,2024-07-05 13:48:47,2024-07-05 14:08:47,3.822,20,29.5,11.14,1.0,0.198,0.0,8.93,4.3,0,Chicago
DEL003260,D0001,2024-07-25 11:29:47,2024-07-25 11:42:47,2.342,13,7.67,7.59,1.0,0.255,0.0,5.65,5.0,0,New York
DEL003261,D0122,2024-07-29 19:47:45,2024-07-29 19:56:45,1.016,9,16.97,5.88,1.0,0.213,3.02,7.65,5.0,0,Houston
DEL003262,D0040,2024-07-17 12:53:05,2024-07-17 13:06:05,2.338,13,34.02,17.11,2.36,0.198,0.0,13.72,5.0,0,Chicago
DEL003263,D0147,2024-07-24 23:24:15,2024-07-24 23:38:15,3.702,14,13.5,8.92,1.0,0.171,1.44,8.83,4.0,0,New York
DEL003264,D0162,2024-07-29 16:43:14,2024-07-29 16:57:14,1.787,14,21.61,6.92,1.0,0.18,1.3,6.97,4.7,0,Chicago
DEL003265,D0196,2024-07-12 21:05:59,2024-07-12 21:10:59,0.68,5,35.72,4.49,1.0,0.266,0.0,3.3,4.3,0,Phoenix
DEL003266,D0179,2024-07-30 18:23:44,2024-07-30 18:34:44,1.61,11,23.08,6.15,1.0,0.169,3.83,8.94,4.9,0,Chicago
DEL003267,D0161,2024-07-16 08:01:12,2024-07-16 08:27:12,5.807,26,28.42,14.15,1.0,0.24,0.0,10.75,4.6,0,Chicago
DEL003268,D0099,2024-07-04 13:20:48,2024-07-04 13:28:48,1.304,8,28.83,5.57,1.0,0.265,5.22,9.31,5.0,0,Phoenix
DEL003269,D0054,2024-07-16 13:36:38,2024-07-16 13:46:38,1.921,10,6.99,7.61,1.0,0.29,1.38,6.78,3.9,0,New York
DEL003270,D0198,2024-07-14 21:27:28,2024-07-14 21:52:28,3.878,25,24.52,11.89,1.0,0.169,4.39,14.27,4.2,0,New York
DEL003271,D0054,2024-07-07 12:41:46,2024-07-07 12:46:46,1.532,5,28.36,4.42,1.0,0.26,4.78,8.05,4.4,0,New York
DEL003272,D0038,2024-07-05 19:09:58,2024-07-05 19:26:58,4.153,17,22.47,9.64,1.0,0.257,1.14,8.3,4.6,0,Houston
DEL003273,D0113,2024-07-15 22:09:57,2024-07-15 22:30:57,3.601,21,31.86,11.15,1.0,0.2,3.03,11.95,4.4,0,Houston
DEL003274,D0009,2024-07-04 16:44:20,2024-07-04 16:56:20,1.396,12,12.55,15.2,2.12,0.297,0.71,11.4,4.6,0,Phoenix
DEL003275,D0151,2024-07-18 18:12:26,2024-07-18 18:15:26,0.762,3,12.2,4.32,1.0,0.157,0.0,3.64,4.9,0,Chicago
DEL003276,D0023,2024-07-23 01:18:05,2024-07-23 01:32:05,2.492,14,17.43,8.45,1.0,0.234,2.46,8.93,5.0,0,Houston
DEL003277,D0182,2024-07-07 18:21:06,2024-07-07 18:32:06,1.508,11,24.02,6.02,1.0,0.294,0.0,4.25,4.9,0,Los Angeles
DEL003278,D0029,2024-07-31 09:40:20,2024-07-31 10:04:20,3.863,24,32.79,11.04,1.0,0.195,1.71,10.6,3.9,0,New York
DEL003279,D0135,2024-07-20 06:02:03,2024-07-20 06:11:03,1.688,9,22.35,6.12,1.0,0.176,2.96,8.0,4.1,0,Los Angeles
DEL003280,D0189,2024-07-21 14:03:05,2024-07-21 14:15:05,2.154,12,29.37,7.44,1.0,0.19,5.17,11.2,4.1,0,Los Angeles
DEL003281,D0029,2024-07-05 02:46:56,2024-07-05 03:01:56,3.274,15,35.91,8.24,1.0,0.289,2.81,8.67,4.7,0,New York
DEL003282,D0140,2024-07-07 18:59:40,2024-07-07 19:36:40,7.978,37,25.65,20.07,1.0,0.247,3.44,18.55,4.6,0,Chicago
DEL003283,D0115,2024-07-13 21:45:23,2024-07-13 21:58:23,2.143,13,26.42,8.58,1.0,0.274,0.0,6.23,4.2,0,Phoenix
DEL003284,D0186,2024-07-16 12:52:49,2024-07-16 13:06:49,1.629,14,23.99,7.32,1.0,0.283,0.0,5.25,4.7,0,Los Angeles
DEL003285,D0162,2024-07-16 13:02:56,2024-07-16 13:18:56,3.127,16,17.76,9.17,1.0,0.187,2.84,10.3,5.0,0,Chicago
DEL003286,D0107,2024-07-22 14:14:54,2024-07-22 14:32:54,2.512,18,20.25,9.55,1.0,0.152,2.7,10.8,4.0,0,Houston
DEL003287,D0170,2024-07-06 18:21:15,2024-07-06 18:36:15,2.784,15,20.52,8.71,1.0,0.297,3.49,9.61,4.6,0,Phoenix
DEL003288,D0178,2024-07-31 23:46:19,2024-07-31 23:50:19,0.766,4,22.81,3.85,1.0,0.172,1.94,5.13,5.0,0,Los Angeles
DEL003289,D0172,2024-07-28 22:05:31,2024-07-28 22:20:31,1.705,15,7.74,14.6,1.82,0.245,0.73,11.75,4.2,0,Los Angeles
DEL003290,D0012,2024-07-16 20:47:43,2024-07-16 21:00:43,2.044,13,24.22,6.97,1.0,0.246,1.29,6.55,4.3,0,Phoenix
DEL003291,D0141,2024-07-20 14:00:32,2024-07-20 14:19:32,2.146,19,16.91,9.56,1.0,0.23,2.45,9.81,4.1,0,Chicago
DEL003292,D0039,2024-07-18 21:50:25,2024-07-18 21:59:25,1.238,9,11.16,11.52,1.94,0.167,0.0,9.6,4.8,0,Phoenix
DEL003293,D0080,2024-07-04 21:39:56,2024-07-04 21:57:56,4.147,18,18.92,10.54,1.0,0.286,0.0,7.53,3.9,0,Los Angeles
DEL003294,D0092,2024-07-22 16:54:17,2024-07-22 17:01:17,1.715,7,9.93,6.9,1.0,0.216,1.06,6.47,4.9,0,New York
DEL003295,D0064,2024-07-04 19:37:03,2024-07-04 19:45:03,1.185,8,23.35,5.67,1.0,0.245,1.66,5.94,5.0,0,Chicago
DEL003296,D0178,2024-07-06 20:19:32,2024-07-06 20:36:32,3.609,17,20.68,10.16,1.0,0.262,0.0,7.5,4.8,0,Los Angeles
DEL003297,D0127,2024-07-07 12:55:17,2024-07-07 13:03:17,1.486,8,31.04,5.4,1.0,0.293,4.2,8.02,3.9,0,Chicago
DEL003298,D0084,2024-07-21 21:48:24,2024-07-21 21:55:24,0.966,7,19.17,4.83,1.0,0.211,0.0,3.81,4.8,0,Chicago
DEL003299,D0157,2024-07-17 20:27:53,2024-07-17 21:10:53,8.244,43,31.48,20.59,1.0,0.241,0.0,15.63,5.0,0,Chicago
DEL003300,D0007,2024-07-18 12:50:11,2024-07-18 13:03:11,1.307,13,17.56,7.02,1.0,0.197,1.05,6.69,5.0,0,New York
DEL003301,D0131,2024-07-14 19:05:49,2024-07-14 19:16:49,2.233,11,10.74,7.36,1.0,0.298,0.0,5.17,4.6,0,Phoenix
DEL003302,D0003,2024-07-10 18:05:33,2024-07-10 18:12:33,0.848,7,23.23,4.73,1.0,0.204,1.74,5.51,5.0,0,Los Angeles
DEL003303,D0059,2024-07-21 12:14:21,2024-07-21 12:49:21,8.83,35,21.22,18.85,1.0,0.261,0.0,13.93,4.4,0,Phoenix
DEL003304,D0026,2024-07-25 20:46:04,2024-07-25 20:57:04,1.14,11,10.15,6.92,1.0,0.231,0.86,6.18,5.0,0,Phoenix
DEL003305,D0041,2024-07-27 02:25:25,2024-07-27 02:43:25,4.473,18,26.2,11.28,1.0,0.168,0.0,9.38,4.5,0,Los Angeles
DEL003306,D0175,2024-07-05 20:02:11,2024-07-05 20:10:11,2.032,8,28.76,6.85,1.0,0.188,0.0,5.56,4.9,0,New York
DEL003307,D0032,2024-07-10 19:17:05,2024-07-10 19:31:05,2.903,14,16.51,9.77,1.0,0.183,3.08,11.06,4.7,0,Chicago
DEL003308,D0171,2024-07-06 19:03:19,2024-07-06 19:26:19,2.742,23,9.8,10.44,1.0,0.189,0.0,8.47,5.0,0,New York
DEL003309,D0147,2024-07-12 16:06:45,2024-07-12 16:29:45,4.944,23,37.03,12.84,1.0,0.221,0.0,10.0,4.4,0,New York
DEL003310,D0151,2024-07-03 11:03:44,2024-07-03 11:15:44,2.813,12,30.67,8.76,1.0,0.276,0.0,6.34,4.9,0,Chicago
DEL003311,D0024,2024-07-29 18:58:03,2024-07-29 19:12:03,2.932,14,23.05,7.78,1.0,0.226,0.0,6.02,4.3,0,Phoenix
DEL003312,D0197,2024-07-01 11:58:59,2024-07-01 12:06:59,0.602,8,5.0,4.62,1.0,0.289,0.91,4.19,4.6,0,Phoenix
DEL003313,D0044,2024-07-25 20:37:52,2024-07-25 20:51:52,3.076,14,28.41,8.33,1.0,0.283,0.0,5.97,4.8,0,Los Angeles
DEL003314,D0171,2024-07-06 21:48:24,2024-07-06 21:59:24,1.097,11,18.1,6.66,1.0,0.23,1.22,6.35,4.8,0,New York
DEL003315,D0171,2024-07-18 19:39:48,2024-07-18 19:52:48,2.466,13,12.61,15.78,1.99,0.292,0.0,11.17,4.0,0,New York
DEL003316,D0162,2024-07-29 19:54:40,2024-07-29 20:08:40,2.226,14,25.26,7.43,1.0,0.185,4.3,10.36,5.0,0,Chicago
DEL003317,D0035,2024-07-01 18:04:13,2024-07-01 18:18:13,1.218,14,14.36,14.51,2.25,0.224,1.54,12.8,4.9,0,New York
DEL003318,D0013,2024-07-09 19:01:30,2024-07-09 19:17:30,2.762,16,21.1,19.03,2.21,0.156,0.0,16.06,4.5,0,New York
DEL003319,D0189,2024-07-22 17:00:30,2024-07-22 17:21:30,4.808,21,25.0,11.26,1.0,0.157,1.7,11.19,5.0,0,Los Angeles
DEL003320,D0031,2024-07-12 14:26:06,2024-07-12 14:38:06,1.882,12,10.3,7.95,1.0,0.251,0.0,5.95,4.0,0,Chicago
DEL003321,D0054,2024-07-30 14:53:09,2024-07-30 15:16:09,5.093,23,34.98,12.93,1.0,0.285,6.61,15.85,5.0,0,New York
DEL003322,D0043,2024-07-29 18:24:16,2024-07-29 18:35:16,3.889,11,8.09,8.32,1.0,0.222,0.0,6.47,4.6,0,Chicago
DEL003323,D0010,2024-07-24 13:14:02,2024-07-24 13:25:02,2.185,11,17.57,6.76,1.0,0.273,2.55,7.46,4.8,0,Phoenix
DEL003324,D0185,2024-07-01 10:18:35,2024-07-01 10:33:35,3.461,15,33.97,8.96,1.0,0.26,0.0,6.63,4.3,0,Los Angeles
DEL003325,D0133,2024-07-18 14:32:02,2024-07-18 14:38:02,1.22,6,25.07,4.34,1.0,0.199,0.0,3.48,5.0,0,Los Angeles
DEL003326,D0192,2024-07-15 10:49:08,2024-07-15 10:52:08,1.459,3,13.55,4.41,1.0,0.253,2.44,5.73,5.0,0,New York
DEL003327,D0113,2024-07-06 14:02:50,2024-07-06 14:18:50,2.437,16,15.83,18.91,2.04,0.284,0.0,13.54,4.9,0,Houston
DEL003328,D0036,2024-07-27 13:29:16,2024-07-27 13:33:16,0.758,4,34.61,3.79,1.0,0.204,3.65,6.67,3.7,0,Phoenix
DEL003329,D0085,2024-07-22 19:22:04,2024-07-22 19:54:04,4.875,32,25.0,15.03,1.0,0.296,0.0,10.58,4.8,0,Chicago
DEL003330,D0078,2024-07-18 19:56:09,2024-07-18 20:06:09,1.983,10,29.3,6.88,1.0,0.157,3.58,9.38,3.8,0,New York
DEL003331,D0091,2024-07-20 21:52:09,2024-07-20 22:04:09,2.45,12,14.21,7.52,1.0,0.254,2.74,8.35,5.0,0,Phoenix
DEL003332,D0071,2024-07-11 10:02:52,2024-07-11 10:08:52,0.319,6,19.29,4.54,1.0,0.223,0.0,3.53,4.8,0,Los Angeles
DEL003333,D0023,2024-07-08 12:13:44,2024-07-08 12:45:44,7.667,32,18.28,18.42,1.0,0.271,2.07,15.5,4.5,0,Houston
DEL003334,D0172,2024-07-11 18:18:34,2024-07-11 18:35:34,2.538,17,19.48,9.23,1.0,0.179,3.43,11.01,5.0,0,Los Angeles
DEL003335,D0074,2024-07-01 12:06:47,2024-07-01 12:36:47,8.109,30,29.92,16.77,1.0,0.17,0.0,13.92,4.8,0,New York
DEL003336,D0163,2024-07-01 13:14:02,2024-07-01 13:31:02,3.079,17,22.54,9.41,1.0,0.218,3.9,11.26,3.9,0,Chicago
DEL003337,D0200,2024-07-24 19:48:51,2024-07-24 20:05:51,1.665,17,14.66,8.7,1.0,0.24,0.0,6.61,5.0,0,Phoenix
DEL003338,D0136,2024-07-20 19:15:14,2024-07-20 19:45:14,6.201,30,22.18,14.74,1.0,0.23,0.0,11.35,5.0,0,New York
DEL003339,D0032,2024-07-12 13:05:05,2024-07-12 13:23:05,3.432,18,16.97,9.61,1.0,0.279,2.54,9.47,4.7,0,Chicago
DEL003340,D0154,2024-07-14 21:26:16,2024-07-14 21:59:16,7.577,33,25.15,17.81,1.0,0.275,3.72,16.63,4.7,0,Phoenix
DEL003341,D0089,2024-07-29 20:54:07,2024-07-29 21:12:07,3.18,18,36.1,9.5,1.0,0.154,3.82,11.86,3.8,0,Chicago
DEL003342,D0171,2024-07-06 07:49:04,2024-07-06 08:04:04,2.953,15,17.2,17.95,2.07,0.18,0.0,14.72,4.5,0,New York
DEL003343,D0058,2024-07-05 07:37:23,2024-07-05 08:10:23,7.207,33,20.16,16.32,1.0,0.166,1.08,14.69,5.0,0,Houston
DEL003344,D0170,2024-07-18 12:24:54,2024-07-18 12:32:54,1.094,8,15.55,9.91,1.91,0.206,2.29,10.16,4.5,0,Phoenix
DEL003345,D0194,2024-07-30 14:14:46,2024-07-30 14:38:46,5.442,24,38.17,13.42,1.0,0.231,3.17,13.49,4.7,0,Chicago
DEL003346,D0078,2024-07-22 20:53:23,2024-07-22 21:10:23,3.282,17,7.87,10.24,1.0,0.282,1.4,8.75,5.0,0,New York
DEL003347,D0193,2024-07-07 03:04:28,2024-07-07 03:23:28,4.89,19,30.95,12.08,1.0,0.181,2.8,12.69,4.5,0,Houston
DEL003348,D0153,2024-07-25 14:23:24,2024-07-25 14:43:24,3.361,20,29.97,10.68,1.0,0.272,0.0,7.78,4.6,0,Phoenix
DEL003349,D0011,2024-07-12 15:46:03,2024-07-12 15:59:03,4.066,13,31.41,10.21,1.0,0.217,2.88,10.87,4.3,0,Los Angeles
DEL003350,D0161,2024-07-12 17:49:11,2024-07-12 18:07:11,2.08,18,24.04,8.94,1.0,0.165,4.81,12.27,4.7,0,Chicago
DEL003351,D0129,2024-07-15 16:20:45,2024-07-15 16:41:45,2.234,21,15.83,9.72,1.0,0.154,2.34,10.56,4.0,0,Chicago
DEL003352,D0041,2024-07-28 09:16:49,2024-07-28 09:32:49,3.08,16,32.32,8.04,1.0,0.243,0.0,6.09,4.8,0,Los Angeles
DEL003353,D0191,2024-07-08 21:11:35,2024-07-08 21:31:35,5.091,20,30.92,12.17,1.0,0.268,3.55,12.46,5.0,0,Los Angeles
DEL003354,D0089,2024-07-21 14:08:00,2024-07-21 14:46:00,7.37,38,30.87,18.48,1.0,0.246,0.0,13.93,3.9,0,Chicago
DEL003355,D0037,2024-07-07 15:04:55,2024-07-07 15:09:55,0.548,5,18.6,5.22,1.0,0.274,3.19,6.98,4.9,0,Los Angeles
DEL003356,D0161,2024-07-27 22:25:30,2024-07-27 22:33:30,0.478,8,5.0,5.26,1.0,0.175,0.95,5.29,4.6,0,Chicago
DEL003357,D0148,2024-07-11 21:27:46,2024-07-11 21:47:46,6.12,20,32.02,13.02,1.0,0.209,5.56,15.86,5.0,0,Phoenix
DEL003358,D0179,2024-07-02 20:33:58,2024-07-02 20:41:58,1.54,8,22.26,9.57,1.65,0.2,0.0,7.66,4.5,0,Chicago
DEL003359,D0063,2024-07-12 09:44:21,2024-07-12 09:55:21,3.226,11,17.97,8.08,1.0,0.192,0.0,6.53,4.7,0,Chicago
DEL003360,D0129,2024-07-17 20:43:33,2024-07-17 20:55:33,1.364,12,15.15,12.68,1.96,0.292,0.0,8.98,4.7,0,Chicago
DEL003361,D0060,2024-07-10 18:47:05,2024-07-10 19:19:05,5.031,32,36.12,22.99,1.61,0.248,2.76,20.05,5.0,0,Phoenix
DEL003362,D0088,2024-07-21 21:49:00,2024-07-21 22:25:00,7.205,36,24.82,17.92,1.0,0.289,0.0,12.74,4.8,0,Los Angeles
DEL003363,D0063,2024-07-20 14:47:30,2024-07-20 15:06:30,2.569,19,22.25,9.17,1.0,0.175,0.0,7.57,4.9,0,Chicago
DEL003364,D0100,2024-07-17 13:10:27,2024-07-17 13:23:27,3.292,13,30.28,8.44,1.0,0.152,0.0,7.16,3.9,0,Los Angeles
DEL003365,D0084,2024-07-12 20:33:16,2024-07-12 20:45:16,3.041,12,38.63,8.27,1.0,0.27,4.2,10.24,4.6,0,Chicago
DEL003366,D0096,2024-07-20 20:08:29,2024-07-20 20:28:29,3.53,20,15.71,11.0,1.0,0.198,2.13,10.95,4.1,0,Phoenix
DEL003367,D0145,2024-07-09 21:09:30,2024-07-09 21:25:30,2.618,16,13.16,8.2,1.0,0.175,0.0,6.76,4.8,0,New York
DEL003368,D0138,2024-07-19 19:31:27,2024-07-19 19:46:27,3.029,15,17.85,8.87,1.0,0.263,0.0,6.54,4.8,0,Phoenix
DEL003369,D0113,2024-07-08 04:18:10,2024-07-08 05:00:10,8.595,42,35.47,20.0,1.0,0.265,1.97,16.67,4.8,0,Houston
DEL003370,D0188,2024-07-14 20:25:36,2024-07-14 20:36:36,0.958,11,28.77,6.04,1.0,0.272,4.02,8.42,4.2,0,Houston
DEL003371,D0173,2024-07-06 20:37:00,2024-07-06 21:05:00,7.991,28,30.89,16.39,1.0,0.209,0.0,12.96,4.7,0,Chicago
DEL003372,D0192,2024-07-02 21:47:26,2024-07-02 21:57:26,1.047,10,29.66,10.71,1.73,0.263,0.0,7.89,4.7,0,New York
DEL003373,D0007,2024-07-01 06:56:17,2024-07-01 07:24:17,3.948,28,12.27,12.65,1.0,0.193,1.26,11.47,5.0,0,New York
DEL003374,D0027,2024-07-04 04:34:01,2024-07-04 04:56:01,2.708,22,22.87,10.34,1.0,0.279,2.01,9.47,5.0,0,New York
DEL003375,D0073,2024-07-01 21:51:05,2024-07-01 22:11:05,6.027,20,14.38,12.37,1.0,0.194,1.66,11.63,5.0,0,Houston
DEL003376,D0166,2024-07-02 21:43:00,2024-07-02 22:19:00,6.386,36,21.96,35.32,2.05,0.203,2.18,30.33,5.0,0,New York
DEL003377,D0120,2024-07-09 14:29:11,2024-07-09 14:36:11,1.078,7,15.07,4.11,1.0,0.288,2.35,5.28,5.0,0,Los Angeles
DEL003378,D0151,2024-07-06 21:28:10,2024-07-06 21:51:10,3.268,23,20.18,10.53,1.0,0.281,0.0,7.57,5.0,0,Chicago
DEL003379,D0155,2024-07-12 21:00:34,2024-07-12 21:07:34,0.475,7,26.49,4.94,1.0,0.263,0.0,3.64,4.5,0,Phoenix
DEL003380,D0052,2024-07-16 12:10:56,2024-07-16 12:17:56,1.483,7,15.36,6.09,1.0,0.272,0.0,4.43,4.7,0,Chicago
DEL003381,D0116,2024-07-27 13:44:38,2024-07-27 14:07:38,5.925,23,44.03,13.3,1.0,0.208,0.0,10.53,4.4,0,New York
DEL003382,D0090,2024-07-08 23:31:11,2024-07-08 23:55:11,4.563,24,26.37,12.76,1.0,0.24,2.55,12.25,5.0,0,Phoenix
DEL003383,D0151,2024-07-06 20:14:22,2024-07-06 20:47:22,7.138,33,49.14,16.01,1.0,0.154,3.93,17.47,4.2,0,Chicago
DEL003384,D0046,2024-07-21 04:53:27,2024-07-21 05:05:27,2.617,12,17.36,7.08,1.0,0.19,1.71,7.44,4.9,0,Houston
DEL003385,D0109,2024-07-09 14:10:35,2024-07-09 14:57:35,9.107,47,24.11,22.93,1.0,0.188,1.41,20.03,4.1,0,Los Angeles
DEL003386,D0040,2024-07-24 12:47:40,2024-07-24 12:59:40,1.354,12,10.99,6.64,1.0,0.271,1.89,6.73,4.8,0,Chicago
DEL003387,D0111,2024-07-25 21:27:19,2024-07-25 21:40:19,2.601,13,27.97,7.99,1.0,0.297,3.91,9.53,5.0,0,Los Angeles
DEL003388,D0042,2024-07-18 20:54:55,2024-07-18 21:08:55,3.468,14,22.04,0.0,1.0,0.208,0.0,3.31,,1,Chicago
DEL003389,D0057,2024-07-06 18:53:54,2024-07-06 19:07:54,4.267,14,20.12,9.66,1.0,0.245,3.82,11.11,4.8,0,Phoenix
DEL003390,D0141,2024-07-04 21:49:52,2024-07-04 22:16:52,6.521,27,26.24,32.81,2.14,0.266,0.0,24.08,5.0,0,Chicago
DEL003391,D0057,2024-07-02 12:34:36,2024-07-02 12:52:36,2.301,18,18.95,17.08,1.84,0.159,0.0,14.36,4.1,0,Phoenix
DEL003392,D0002,2024-07-08 13:12:15,2024-07-08 13:32:15,3.244,20,25.52,10.65,1.0,0.28,2.78,10.45,4.7,0,Chicago
DEL003393,D0197,2024-07-18 04:09:51,2024-07-18 04:18:51,1.15,9,17.17,5.74,1.0,0.21,0.0,4.53,4.8,0,Phoenix
DEL003394,D0200,2024-07-03 06:56:46,2024-07-03 07:17:46,3.644,21,28.02,10.72,1.0,0.163,3.53,12.5,5.0,0,Phoenix
DEL003395,D0181,2024-07-02 12:25:37,2024-07-02 12:47:37,4.644,22,26.97,12.09,1.0,0.21,0.0,9.55,5.0,0,Los Angeles
DEL003396,D0169,2024-07-11 18:48:49,2024-07-11 19:20:49,8.125,32,41.62,16.63,1.0,0.231,0.0,12.79,5.0,0,Phoenix
DEL003397,D0188,2024-07-12 14:10:37,2024-07-12 14:42:37,8.894,32,38.34,17.6,1.0,0.193,2.61,16.81,4.4,0,Houston
DEL003398,D0125,2024-07-17 18:47:34,2024-07-17 19:27:34,8.581,40,29.03,38.37,1.89,0.277,2.07,29.81,4.9,0,Houston
DEL003399,D0009,2024-07-14 20:05:10,2024-07-14 20:24:10,3.587,19,25.32,11.3,1.0,0.173,1.57,10.92,5.0,0,Phoenix
DEL003400,D0119,2024-07-30 14:58:55,2024-07-30 15:05:55,0.755,7,9.83,4.83,1.0,0.21,0.0,3.82,4.7,0,Houston
DEL003401,D0107,2024-07-06 08:31:25,2024-07-06 08:51:25,3.633,20,14.77,10.81,1.0,0.237,2.41,10.66,4.6,0,Houston
DEL003402,D0162,2024-07-19 12:04:58,2024-07-19 12:14:58,2.69,10,27.88,7.75,1.0,0.175,5.51,11.9,5.0,0,Chicago
DEL003403,D0065,2024-07-14 18:36:13,2024-07-14 18:43:13,1.74,7,19.81,9.51,1.59,0.278,2.21,9.08,4.8,0,Los Angeles
DEL003404,D0037,2024-07-05 18:11:25,2024-07-05 18:36:25,3.912,25,23.6,11.43,1.0,0.176,0.0,9.42,5.0,0,Los Angeles
DEL003405,D0053,2024-07-19 12:25:08,2024-07-19 12:37:08,3.398,12,26.17,12.26,1.39,0.206,0.0,9.73,4.8,0,Los Angeles
DEL003406,D0148,2024-07-16 08:54:32,2024-07-16 09:02:32,2.837,8,26.28,7.75,1.0,0.271,1.62,7.27,4.9,0,Phoenix
DEL003407,D0172,2024-07-07 19:56:39,2024-07-07 20:03:39,1.627,7,20.75,5.83,1.0,0.279,3.89,8.09,5.0,0,Los Angeles
DEL003408,D0101,2024-07-02 00:37:10,2024-07-02 00:48:10,3.835,11,20.67,9.3,1.0,0.226,0.0,7.2,4.5,0,Houston
